Loan_ID,Borrower_ID,Group_ID,Facility_ID,Portfolio_ID,Borrower_Name,Sector,Geography,Customer_Type,Credit_Rating_Internal,Credit_Rating_External,Low_Credit_Risk_Flag,Loan_Amount_Original,Loan_Amount_Outstanding,Currency,Product_Type,Drawdown_Date,Maturity_Date,Remaining_Term,Interest_Rate_Type,Interest_Rate,Effective_Interest_Rate,Repayment_Type,Repayment_Schedule,PD_12m,PD_Lifetime,LGD,EAD,SICR_Flag,Stage,Default_Flag,Days_Past_Due,Forbearance_Flag,Collateral_Value,Collateral_Type,Guarantee_Amount,Recovery_Strategy,Impairment_Allowance,Impairment_Model_Version,Date_Stage_Changed,ECL_Amount_12m,ECL_Amount_Lifetime,ECL_Scenario_Weights
LN00300,BR00300,GRP034,FAC0031,PORT2,Borrower_300,Energy,Brazil,SME,A1,B,0,600680.16,488442.2,USD,Term Loan,11/5/19,12/23/20,-1673,Fixed,0.1469,0.1163,Bullet,Annually,0.1738,0.2614,0.44,488442.2,1,2,0,0,0,410032.78,Guarantee,203318.34,Restructure,56178.67,v1.0,12/6/19,37352.15,56178.67,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00301,BR00301,GRP015,FAC0077,PORT10,Borrower_301,Manufacturing,India,SME,B2,CCC,0,73693.05,59350.12,BRL,Term Loan,12/31/23,6/23/27,700,Fixed,0.0708,0.0643,Revolving,Monthly,0.2216,0.2869,0.35,59350.12,1,3,1,0,0,46101.22,Inventory,2843.77,Sell Collateral,5959.64,v3.0,1/28/25,4603.2,5959.64,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00302,BR00302,GRP012,FAC0032,PORT3,Borrower_302,Manufacturing,USA,Retail,B1,BB,0,32042.81,27449.46,ZAR,Term Loan,3/18/16,10/14/17,-2839,Variable,0.0673,0.062,Revolving,Quarterly,0.3005,0.4766,0.45,27449.46,1,3,1,90,1,18082.77,Cash,6607.08,Write-off,5887.09,v2.0,3/4/17,3711.85,5887.09,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00303,BR00303,GRP013,FAC0082,PORT4,Borrower_303,Manufacturing,Germany,Retail,B2,B,0,970865.64,736731.97,INR,Term Loan,4/7/18,5/1/21,-1544,Variable,0.1322,0.1073,Revolving,Semi-Annually,0.3323,0.404,0.62,736731.97,1,3,1,10,0,203239.61,Receivables,155472.97,Sell Collateral,184536.62,v2.0,2/9/20,151785.94,184536.62,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00304,BR00304,GRP016,FAC0062,PORT6,Borrower_304,Healthcare,India,Retail,B2,AA,0,465216.05,416180.27,USD,Term Loan,10/26/16,5/28/18,-2613,Variable,0.0312,0.0501,Amortizing,Monthly,0.0307,0.1136,0.2,416180.27,0,1,0,0,0,275314.91,Receivables,47917.75,Restructure,9455.62,v1.0,8/19/17,2555.35,9455.62,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00305,BR00305,GRP022,FAC0071,PORT4,Borrower_305,Retail,UK,Retail,A2,CCC,1,638707.89,610831.09,USD,Term Loan,12/9/19,1/10/22,-1290,Fixed,0.1298,0.0457,Bullet,Annually,0.1864,0.3827,0.3,610831.09,1,2,0,10,0,456262.12,Real Estate,270409.5,Sell Collateral,70129.52,v1.0,10/16/20,34157.67,70129.52,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00306,BR00306,GRP009,FAC0025,PORT4,Borrower_306,Energy,India,Corporate,B1,A,0,382247.84,262288.96,ZAR,Term Loan,2/12/20,6/17/22,-1132,Fixed,0.1405,0.1091,Revolving,Quarterly,0.094,0.223,0.64,262288.96,1,2,0,90,0,60323.58,Receivables,8573.9,Sell Collateral,37433.88,v1.0,1/12/21,15779.3,37433.88,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00307,BR00307,GRP043,FAC0079,PORT2,Borrower_307,Retail,Brazil,SME,C1,A,0,636869.96,407620.12,INR,Term Loan,10/9/17,1/26/19,-2370,Fixed,0.0686,0.0488,Amortizing,Annually,0.072,0.1982,0.64,407620.12,1,2,0,90,0,213430.12,Inventory,16591.71,Write-off,51705.8,v2.0,8/2/18,18783.14,51705.8,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00308,BR00308,GRP025,FAC0074,PORT3,Borrower_308,Banking,Germany,Corporate,A1,AA,0,922761.52,730819.11,GBP,Term Loan,7/1/19,1/27/24,-543,Variable,0.0923,0.1077,Bullet,Monthly,0.0279,0.1108,0.3,730819.11,0,1,0,0,0,274348.86,Inventory,144665.63,Sell Collateral,24292.43,v2.0,1/9/22,6116.96,24292.43,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00309,BR00309,GRP019,FAC0065,PORT9,Borrower_309,Energy,South Africa,Retail,B1,AA,1,420773.72,379644.03,USD,Term Loan,3/30/20,9/1/23,-691,Variable,0.0346,0.0539,Bullet,Semi-Annually,0.1653,0.2727,0.42,379644.03,1,2,0,10,0,345980.33,Cash,14405.3,Sell Collateral,43482.15,v2.0,12/9/21,26357.17,43482.15,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00310,BR00310,GRP026,FAC0052,PORT10,Borrower_310,Healthcare,USA,SME,C1,CCC,0,848539.27,505153.43,INR,Term Loan,5/11/23,3/9/28,960,Fixed,0.0572,0.0308,Revolving,Quarterly,0.306,0.3767,0.66,505153.43,1,3,1,120,0,424368.27,Inventory,75640.2,Legal Action,125592.26,v3.0,8/25/26,102020.79,125592.26,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00311,BR00311,GRP036,FAC0004,PORT6,Borrower_311,Retail,Brazil,Retail,B1,B,1,762468.87,656680.26,ZAR,Term Loan,10/25/23,11/29/27,859,Variable,0.0708,0.1148,Amortizing,Annually,0.2361,0.4049,0.41,656680.26,1,3,1,30,0,324933.75,Inventory,137143.69,Sell Collateral,109014.83,v2.0,2/8/27,63567.31,109014.83,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00312,BR00312,GRP026,FAC0049,PORT4,Borrower_312,Construction,USA,Corporate,B2,AA,0,789650.65,758911.2,GBP,Term Loan,4/6/15,6/11/19,-2234,Variable,0.1067,0.1019,Amortizing,Monthly,0.0853,0.2782,0.48,758911.2,1,2,0,30,0,467861.82,Cash,346728.39,Restructure,101341.97,v3.0,5/12/18,31072.86,101341.97,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00313,BR00313,GRP034,FAC0009,PORT8,Borrower_313,Manufacturing,Germany,Corporate,A1,AA,0,829945.33,665352.2,INR,Term Loan,12/28/16,3/3/18,-2699,Variable,0.0488,0.0647,Bullet,Quarterly,0.0232,0.103,0.66,665352.2,0,1,0,0,0,240854.15,Receivables,68495.45,Write-off,45230.64,v2.0,1/12/18,10187.87,45230.64,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00314,BR00314,GRP020,FAC0076,PORT4,Borrower_314,Energy,South Africa,Corporate,B2,A,1,955994.83,891799.54,EUR,Term Loan,10/9/15,12/13/18,-2414,Variable,0.0377,0.0898,Amortizing,Quarterly,0.0737,0.1546,0.61,891799.54,1,2,0,60,0,550759.56,Receivables,70800.52,Sell Collateral,84102.05,v3.0,7/10/18,40092.63,84102.05,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00315,BR00315,GRP012,FAC0054,PORT4,Borrower_315,Retail,Brazil,Corporate,B2,BBB,0,584610.1,507818.85,ZAR,Term Loan,2/28/20,10/2/23,-660,Fixed,0.1138,0.1058,Bullet,Annually,0.1511,0.3332,0.37,507818.85,1,2,0,60,0,229524.64,Real Estate,201184.32,Legal Action,62605.94,v1.0,9/10/21,28390.63,62605.94,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00316,BR00316,GRP049,FAC0014,PORT9,Borrower_316,Banking,India,SME,A2,A,1,306051.8,293242.97,USD,Term Loan,1/16/22,1/21/26,182,Variable,0.0332,0.0986,Revolving,Annually,0.352,0.5104,0.41,293242.97,1,3,1,10,0,126639.57,Inventory,17775.01,Sell Collateral,61365.2,v3.0,4/12/24,42320.83,61365.2,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00317,BR00317,GRP029,FAC0018,PORT8,Borrower_317,Banking,UK,Retail,A1,BB,1,57019.17,35654.25,GBP,Term Loan,3/7/17,5/27/20,-1883,Fixed,0.0942,0.0361,Amortizing,Quarterly,0.3575,0.428,0.44,35654.25,1,3,1,120,0,11340.34,Real Estate,9776.9,Restructure,6714.41,v3.0,9/17/18,5608.41,6714.41,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00318,BR00318,GRP042,FAC0085,PORT2,Borrower_318,Construction,South Africa,SME,B2,AAA,0,370925.25,225647.26,USD,Term Loan,9/20/16,3/10/20,-1961,Variable,0.1221,0.0927,Bullet,Semi-Annually,0.0269,0.1782,0.31,225647.26,0,1,0,0,0,187368.6,Cash,94377.1,Legal Action,12465.21,v1.0,10/22/16,1881.67,12465.21,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00319,BR00319,GRP047,FAC0022,PORT1,Borrower_319,Construction,Brazil,Retail,B1,A,0,989504.81,661541.67,EUR,Term Loan,9/24/19,11/19/20,-1707,Fixed,0.1421,0.0387,Amortizing,Annually,0.1042,0.2545,0.68,661541.67,1,2,0,10,0,461556.22,Real Estate,276321.02,Legal Action,114486.4,v1.0,11/17/19,46874.2,114486.4,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00320,BR00320,GRP003,FAC0009,PORT4,Borrower_320,Construction,Germany,Corporate,B2,AAA,0,190149.13,133307.8,BRL,Term Loan,12/31/18,10/23/21,-1369,Fixed,0.0602,0.0892,Bullet,Semi-Annually,0.165,0.2734,0.31,133307.8,1,2,0,60,0,88185.57,Inventory,18560.29,Legal Action,11298.37,v2.0,12/25/19,6818.69,11298.37,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00321,BR00321,GRP046,FAC0002,PORT4,Borrower_321,Manufacturing,Brazil,Retail,B1,AA,0,331607.64,306994.76,EUR,Term Loan,2/15/22,12/24/26,519,Fixed,0.0372,0.076,Amortizing,Annually,0.2462,0.3465,0.42,306994.76,1,3,1,90,0,169792.06,Guarantee,113866.49,Legal Action,44676.95,v1.0,3/25/24,31744.49,44676.95,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00322,BR00322,GRP027,FAC0083,PORT5,Borrower_322,Manufacturing,UK,Corporate,B1,A,1,57148.58,54960.05,BRL,Term Loan,4/17/17,11/21/21,-1340,Fixed,0.1388,0.0586,Revolving,Quarterly,0.3031,0.495,0.27,54960.05,1,3,1,120,0,7455.15,Cash,21625.98,Write-off,7345.41,v3.0,2/4/19,4497.77,7345.41,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00323,BR00323,GRP014,FAC0031,PORT9,Borrower_323,Manufacturing,India,Corporate,B2,A,1,637186.86,339179.94,EUR,Term Loan,1/21/17,7/14/20,-1835,Fixed,0.0809,0.0484,Revolving,Quarterly,0.2509,0.4439,0.27,339179.94,1,3,1,0,0,214825.58,Guarantee,15561.47,Sell Collateral,40651.73,v3.0,7/28/19,22977.07,40651.73,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00324,BR00324,GRP048,FAC0056,PORT3,Borrower_324,Construction,USA,SME,B2,CCC,1,286423.57,255101.57,GBP,Term Loan,2/16/22,4/3/24,-476,Fixed,0.0963,0.0451,Bullet,Semi-Annually,0.0492,0.2451,0.4,255101.57,0,1,0,0,0,141520.99,Inventory,56297.86,Write-off,25010.16,v2.0,5/26/23,5020.4,25010.16,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00325,BR00325,GRP047,FAC0048,PORT8,Borrower_325,Construction,India,SME,B1,BBB,0,570899.26,422706.47,ZAR,Term Loan,3/6/18,4/12/21,-1563,Fixed,0.0791,0.0471,Bullet,Monthly,0.1733,0.3305,0.28,422706.47,1,2,0,10,0,232754.79,Inventory,2712.56,Legal Action,39117.26,v1.0,8/15/20,20511.41,39117.26,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00326,BR00326,GRP024,FAC0081,PORT1,Borrower_326,Healthcare,South Africa,Corporate,A2,A,0,519416.2,386607.15,ZAR,Term Loan,11/11/17,10/24/20,-1733,Fixed,0.0605,0.0522,Revolving,Quarterly,0.3474,0.5019,0.41,386607.15,1,3,1,120,0,359282.41,Real Estate,92346.06,Restructure,79555.63,v1.0,1/7/20,55066,79555.63,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00327,BR00327,GRP025,FAC0076,PORT5,Borrower_327,Healthcare,India,Corporate,A1,AAA,0,594437.22,565011.28,GBP,Term Loan,6/17/19,6/1/24,-417,Fixed,0.0623,0.0923,Bullet,Annually,0.2641,0.3424,0.41,565011.28,1,3,1,60,1,327639.41,Guarantee,141435.55,Restructure,79318.54,v1.0,1/13/24,61179.99,79318.54,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00328,BR00328,GRP012,FAC0065,PORT2,Borrower_328,Construction,Brazil,Retail,A2,AA,1,114933.25,101931.06,EUR,Term Loan,7/7/20,7/10/21,-1474,Fixed,0.0611,0.0637,Amortizing,Annually,0.2147,0.3272,0.29,101931.06,1,3,1,30,0,28359.1,Receivables,35882.14,Restructure,9672.03,v3.0,9/30/20,6346.53,9672.03,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00329,BR00329,GRP018,FAC0097,PORT1,Borrower_329,Healthcare,Brazil,Retail,A1,AA,0,103992.92,58479.46,USD,Term Loan,11/23/15,7/15/18,-2565,Variable,0.1024,0.0737,Amortizing,Annually,0.0415,0.0959,0.32,58479.46,0,1,0,0,0,6348.29,Inventory,22237.8,Sell Collateral,1794.62,v3.0,2/4/17,776.61,1794.62,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00330,BR00330,GRP022,FAC0013,PORT1,Borrower_330,Construction,South Africa,SME,A2,AAA,0,688222.8,462168.26,BRL,Term Loan,10/10/18,11/7/21,-1354,Variable,0.1441,0.0641,Bullet,Semi-Annually,0.1645,0.2504,0.53,462168.26,1,2,0,30,0,194307.7,Inventory,13227.61,Write-off,61335.27,v3.0,2/2/21,40294.14,61335.27,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00331,BR00331,GRP039,FAC0063,PORT7,Borrower_331,Healthcare,Brazil,Retail,B1,BBB,0,23066.53,18892.33,INR,Term Loan,5/28/22,6/15/24,-403,Fixed,0.1181,0.1027,Amortizing,Quarterly,0.4715,0.5698,0.22,18892.33,1,3,1,120,0,9443.81,Cash,3074.96,Restructure,2368.27,v1.0,10/19/23,1959.7,2368.27,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00332,BR00332,GRP011,FAC0097,PORT2,Borrower_332,Manufacturing,India,Corporate,A1,AA,0,315321.34,263776.1,GBP,Term Loan,12/8/23,6/3/25,-50,Variable,0.122,0.0734,Bullet,Semi-Annually,0.2789,0.4601,0.68,263776.1,1,3,1,10,0,84149.96,Inventory,71307.64,Restructure,82527.1,v3.0,4/25/24,50025.66,82527.1,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00333,BR00333,GRP048,FAC0093,PORT7,Borrower_333,Healthcare,South Africa,Corporate,B2,CCC,1,730906.12,398505.28,GBP,Term Loan,12/29/20,7/18/25,-5,Fixed,0.0649,0.088,Bullet,Monthly,0.349,0.5298,0.5,398505.28,1,3,1,90,0,297164.77,Guarantee,75120.3,Legal Action,105564.05,v3.0,8/23/21,69539.17,105564.05,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00334,BR00334,GRP021,FAC0099,PORT6,Borrower_334,Healthcare,UK,Corporate,C1,BB,1,144869.12,95133.54,INR,Term Loan,6/4/21,6/26/24,-392,Fixed,0.0946,0.0782,Amortizing,Semi-Annually,0.1963,0.3568,0.23,95133.54,1,2,0,30,0,93408.25,Cash,40294.7,Sell Collateral,7807.04,v1.0,3/23/24,4295.18,7807.04,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00335,BR00335,GRP046,FAC0074,PORT8,Borrower_335,Healthcare,UK,SME,B1,B,0,164476.85,105544.2,USD,Term Loan,8/17/22,3/7/26,227,Variable,0.0483,0.0752,Revolving,Quarterly,0.3761,0.5535,0.36,105544.2,1,3,1,120,1,36529.62,Cash,36338.87,Restructure,21030.74,v1.0,5/11/25,14290.26,21030.74,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00336,BR00336,GRP026,FAC0010,PORT9,Borrower_336,Healthcare,Germany,SME,A2,B,0,313119.74,284158.07,INR,Term Loan,2/27/23,5/9/26,290,Fixed,0.0457,0.091,Revolving,Monthly,0.4571,0.531,0.37,284158.07,1,3,1,0,0,222195.35,Guarantee,140702.9,Write-off,55828.54,v3.0,1/28/24,48058.8,55828.54,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00337,BR00337,GRP010,FAC0049,PORT7,Borrower_337,Healthcare,UK,Retail,A1,A,0,453046.07,335807.2,EUR,Term Loan,6/22/21,3/30/23,-846,Fixed,0.0441,0.0626,Revolving,Semi-Annually,0.4496,0.5311,0.53,335807.2,1,3,1,120,1,64392.06,Receivables,143749.21,Write-off,94524.02,v1.0,3/26/23,80018.83,94524.02,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00338,BR00338,GRP043,FAC0012,PORT8,Borrower_338,Healthcare,India,SME,B2,A,1,260100.98,145500.82,USD,Term Loan,2/7/23,5/14/26,295,Fixed,0.0446,0.0638,Revolving,Quarterly,0.2044,0.2998,0.53,145500.82,1,3,1,90,0,118698.51,Real Estate,50328.36,Write-off,23119.21,v2.0,8/19/23,15762.39,23119.21,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00339,BR00339,GRP026,FAC0090,PORT1,Borrower_339,Construction,Brazil,Corporate,C1,BBB,1,197474.66,146545.1,BRL,Term Loan,11/28/23,3/25/28,976,Fixed,0.1204,0.0942,Bullet,Monthly,0.3259,0.4409,0.36,146545.1,1,3,1,90,1,85547.16,Cash,63176.36,Legal Action,23260.22,v1.0,1/7/27,17193.26,23260.22,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00340,BR00340,GRP020,FAC0047,PORT9,Borrower_340,Retail,India,Corporate,A1,AA,0,140584.4,79346.96,BRL,Term Loan,1/6/20,10/10/22,-1017,Variable,0.1091,0.0978,Amortizing,Quarterly,0.1111,0.1853,0.33,79346.96,1,2,0,90,0,16841.03,Receivables,3356.79,Write-off,4851.99,v3.0,11/21/20,2909.1,4851.99,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00341,BR00341,GRP039,FAC0071,PORT4,Borrower_341,Energy,Germany,SME,A2,B,0,614048.69,463788.01,USD,Term Loan,11/10/20,11/1/23,-630,Variable,0.0613,0.057,Revolving,Quarterly,0.3471,0.4965,0.29,463788.01,1,3,1,0,1,446015.95,Inventory,193081.4,Write-off,66778.52,v1.0,4/14/22,46684.44,66778.52,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00342,BR00342,GRP043,FAC0083,PORT9,Borrower_342,Energy,UK,SME,A2,A,0,941395.34,538122.26,INR,Term Loan,8/3/22,12/21/25,151,Variable,0.0331,0.0927,Revolving,Quarterly,0.1098,0.2542,0.7,538122.26,1,2,0,30,0,234044.46,Real Estate,51828.55,Sell Collateral,95753.47,v1.0,7/26/25,41360.08,95753.47,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00343,BR00343,GRP015,FAC0049,PORT2,Borrower_343,Manufacturing,UK,Corporate,B1,BB,0,557401.41,297083.62,INR,Term Loan,3/26/16,1/24/21,-1641,Fixed,0.0935,0.1018,Revolving,Semi-Annually,0.3237,0.4281,0.27,297083.62,1,3,1,30,0,55896.93,Receivables,40647.99,Sell Collateral,34339,v3.0,10/14/16,25964.81,34339,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00344,BR00344,GRP031,FAC0076,PORT3,Borrower_344,Banking,USA,Corporate,C1,B,1,331636.46,290492.47,EUR,Term Loan,7/16/15,6/29/17,-2946,Fixed,0.0755,0.0779,Revolving,Semi-Annually,0.0985,0.2694,0.68,290492.47,1,2,0,120,0,251179.26,Real Estate,86365.88,Sell Collateral,53215.9,v3.0,3/27/16,19457.19,53215.9,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00345,BR00345,GRP015,FAC0040,PORT2,Borrower_345,Banking,India,SME,A1,B,1,429878.87,313335.83,ZAR,Term Loan,8/9/22,1/6/27,532,Fixed,0.1434,0.0685,Bullet,Monthly,0.2251,0.3282,0.34,313335.83,1,3,1,60,0,279886.9,Real Estate,147530.57,Sell Collateral,34964.52,v3.0,5/14/25,23980.84,34964.52,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00346,BR00346,GRP040,FAC0025,PORT1,Borrower_346,Healthcare,India,Corporate,C1,B,0,683492.4,660404.51,ZAR,Term Loan,2/13/15,6/30/18,-2580,Fixed,0.1029,0.1099,Bullet,Quarterly,0.0768,0.2015,0.7,660404.51,1,2,0,120,0,307038.11,Cash,230442.19,Restructure,93150.06,v2.0,11/13/15,35503.35,93150.06,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00347,BR00347,GRP008,FAC0038,PORT5,Borrower_347,Construction,Germany,SME,A2,AAA,0,953433.93,678235.84,BRL,Term Loan,10/5/20,9/28/23,-664,Variable,0.0561,0.0911,Amortizing,Monthly,0.1958,0.3018,0.37,678235.84,1,2,0,0,0,587148.32,Inventory,282053.33,Write-off,75735.88,v1.0,10/3/22,49135.47,75735.88,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00348,BR00348,GRP006,FAC0068,PORT9,Borrower_348,Retail,India,Retail,B2,AAA,1,471146.8,305856.88,ZAR,Term Loan,1/25/15,7/8/19,-2207,Variable,0.0571,0.0619,Amortizing,Semi-Annually,0.0625,0.165,0.29,305856.88,1,2,0,120,0,166031.81,Guarantee,15497.43,Sell Collateral,14635.25,v2.0,2/2/16,5543.66,14635.25,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00349,BR00349,GRP019,FAC0006,PORT3,Borrower_349,Construction,India,Corporate,B1,AAA,1,126521.09,91004.85,EUR,Term Loan,1/6/21,7/11/23,-743,Variable,0.1452,0.1095,Amortizing,Monthly,0.4213,0.4956,0.2,91004.85,1,3,1,30,0,18164.48,Inventory,32271.2,Write-off,9020.4,v3.0,5/28/22,7668.07,9020.4,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00350,BR00350,GRP002,FAC0017,PORT3,Borrower_350,Banking,Brazil,Retail,A2,AAA,0,720034.54,476982.45,GBP,Term Loan,12/21/23,10/16/28,1181,Variable,0.1472,0.1043,Revolving,Monthly,0.3846,0.5669,0.57,476982.45,1,3,1,90,0,458814.54,Inventory,31341.96,Write-off,154128.77,v2.0,7/20/25,104565.05,154128.77,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00351,BR00351,GRP043,FAC0055,PORT4,Borrower_351,Construction,South Africa,Retail,C1,BB,1,765681.9,477688.76,BRL,Term Loan,6/13/20,11/29/21,-1332,Fixed,0.0575,0.0404,Bullet,Annually,0.0847,0.2114,0.34,477688.76,1,2,0,10,0,349123.7,Real Estate,62942.83,Sell Collateral,34334.36,v1.0,11/9/20,13756.48,34334.36,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00352,BR00352,GRP031,FAC0008,PORT9,Borrower_352,Construction,South Africa,Retail,B1,AAA,1,624138.01,340447.13,GBP,Term Loan,10/13/19,11/17/20,-1709,Variable,0.1154,0.087,Bullet,Semi-Annually,0.035,0.1461,0.35,340447.13,0,1,0,0,0,137050.42,Real Estate,39394.44,Legal Action,17408.76,v1.0,10/13/19,4170.48,17408.76,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00353,BR00353,GRP043,FAC0002,PORT9,Borrower_353,Retail,Germany,SME,B1,B,0,749859.61,454406.51,BRL,Term Loan,8/2/15,4/14/20,-1926,Variable,0.0586,0.0742,Amortizing,Quarterly,0.2413,0.4276,0.33,454406.51,1,3,1,0,0,91052.05,Receivables,75949.99,Write-off,64120.39,v1.0,3/6/16,36183.94,64120.39,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00354,BR00354,GRP040,FAC0044,PORT5,Borrower_354,Healthcare,India,Retail,C1,B,1,747735.69,418864.47,EUR,Term Loan,6/18/16,12/28/20,-1668,Fixed,0.0802,0.0701,Revolving,Semi-Annually,0.2974,0.4842,0.3,418864.47,1,3,1,120,0,396931.14,Receivables,20657.85,Sell Collateral,60844.25,v2.0,12/23/18,37371.09,60844.25,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00355,BR00355,GRP037,FAC0008,PORT4,Borrower_355,Healthcare,India,SME,C1,CCC,0,912632.2,487212.58,USD,Term Loan,1/23/22,9/20/23,-672,Fixed,0.0825,0.0547,Revolving,Annually,0.2153,0.405,0.28,487212.58,1,3,1,90,0,175733.06,Receivables,235685.9,Write-off,55249.91,v2.0,10/28/22,29371.12,55249.91,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00356,BR00356,GRP046,FAC0035,PORT9,Borrower_356,Manufacturing,UK,Retail,A1,BB,1,23528.54,18492.23,USD,Term Loan,4/27/17,5/8/19,-2268,Fixed,0.143,0.0773,Amortizing,Quarterly,0.3001,0.3514,0.55,18492.23,1,3,1,90,0,5516.28,Guarantee,2805.37,Restructure,3573.99,v3.0,1/6/18,3052.24,3573.99,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00357,BR00357,GRP040,FAC0038,PORT6,Borrower_357,Manufacturing,South Africa,Retail,B1,AA,0,133861.14,110344.78,GBP,Term Loan,5/10/17,5/8/21,-1537,Fixed,0.0607,0.0794,Bullet,Monthly,0.32,0.5158,0.55,110344.78,1,3,1,30,1,51587.13,Inventory,39838.86,Sell Collateral,31303.71,v3.0,11/29/20,19420.68,31303.71,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00358,BR00358,GRP047,FAC0056,PORT6,Borrower_358,Retail,India,Retail,B2,AA,0,222035.83,160108.36,EUR,Term Loan,10/11/21,11/12/25,112,Fixed,0.0984,0.0978,Revolving,Quarterly,0.1689,0.2495,0.6,160108.36,1,2,0,120,0,49401.57,Guarantee,12459.75,Restructure,23968.22,v2.0,9/9/22,16225.38,23968.22,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
LN00359,BR00359,GRP047,FAC0097,PORT1,Borrower_359,Energy,USA,SME,B2,AAA,1,693619.49,411957.27,USD,Term Loan,12/28/16,3/14/20,-1957,Fixed,0.0459,0.1173,Bullet,Semi-Annually,0.0803,0.1943,0.65,411957.27,1,2,0,60,0,236504.96,Cash,20646.02,Restructure,52028.14,v1.0,8/2/17,21502.11,52028.14,"{""baseline"":0.6,""adverse"":0.3,""optimistic"":0.1}"
